time		value
1.645690e+03		2.031250e-01
1.645741e+03		2.187500e-01
1.645792e+03		2.343750e-01
1.645843e+03		2.500000e-01
1.645894e+03		2.656250e-01
1.645946e+03		2.812500e-01
1.645997e+03		2.968750e-01
1.646048e+03		3.125000e-01
1.646099e+03		3.281250e-01
1.646150e+03		3.437500e-01
1.646202e+03		3.593750e-01
1.646253e+03		3.750000e-01
1.646304e+03		3.906250e-01
1.646355e+03		4.062500e-01
1.646406e+03		3.906250e-01
1.646406e+03		4.062500e-01
1.657206e+03		3.906250e-01
1.658006e+03		3.750000e-01
1.658806e+03		3.593750e-01
1.659606e+03		3.437500e-01
1.660406e+03		3.281250e-01
1.661206e+03		3.125000e-01
1.662006e+03		2.968750e-01
1.662806e+03		2.812500e-01
1.663606e+03		2.656250e-01
1.664406e+03		2.500000e-01
1.665206e+03		2.343750e-01
1.666006e+03		2.187500e-01
1.666806e+03		2.031250e-01
1.667606e+03		1.875000e-01
1.668406e+03		1.718750e-01
1.669206e+03		1.562500e-01
1.670006e+03		1.406250e-01
1.670806e+03		1.250000e-01
1.671606e+03		1.093750e-01
1.672406e+03		9.375000e-02
1.673206e+03		7.812500e-02
1.674006e+03		6.250000e-02
1.674806e+03		4.687500e-02
1.675606e+03		3.125000e-02
1.676406e+03		1.562500e-02
1.677206e+03		0.000000e+00
1.698058e+03		1.562500e-02
1.698058e+03		3.125000e-02
1.698058e+03		4.687500e-02
1.708109e+03		6.250000e-02
1.708160e+03		7.812500e-02
1.708211e+03		9.375000e-02
1.708262e+03		1.093750e-01
1.708314e+03		1.250000e-01
1.708365e+03		1.406250e-01
1.708416e+03		1.562500e-01
1.708467e+03		1.718750e-01
1.708518e+03		1.875000e-01
1.708570e+03		2.031250e-01
1.708621e+03		2.187500e-01
1.708672e+03		2.343750e-01
1.708723e+03		2.500000e-01
1.708774e+03		2.656250e-01
1.708826e+03		2.812500e-01
1.708877e+03		2.968750e-01
1.708928e+03		3.125000e-01
1.708979e+03		3.281250e-01
1.709030e+03		3.437500e-01
1.709082e+03		3.593750e-01
1.709133e+03		3.750000e-01
1.709184e+03		3.906250e-01
1.709235e+03		4.062500e-01
1.709286e+03		4.218750e-01
1.709338e+03		4.375000e-01
1.709389e+03		4.218750e-01
1.709389e+03		4.375000e-01
1.720189e+03		4.218750e-01
1.720989e+03		4.062500e-01
1.721789e+03		3.906250e-01
1.722589e+03		3.750000e-01
1.723389e+03		3.593750e-01
1.724189e+03		3.437500e-01
1.724989e+03		3.281250e-01
1.725789e+03		3.125000e-01
1.726589e+03		2.968750e-01
1.727389e+03		2.812500e-01
1.728189e+03		2.656250e-01
1.728989e+03		2.500000e-01
1.729789e+03		2.343750e-01
1.730589e+03		2.187500e-01
1.731389e+03		2.031250e-01
1.732189e+03		1.875000e-01
1.732989e+03		1.718750e-01
1.733789e+03		1.562500e-01
1.734589e+03		1.406250e-01
1.735389e+03		1.250000e-01
1.736189e+03		1.093750e-01
1.736989e+03		9.375000e-02
1.737789e+03		7.812500e-02
1.738589e+03		6.250000e-02
1.739389e+03		4.687500e-02
1.740189e+03		3.125000e-02
1.740989e+03		1.562500e-02
1.741789e+03		0.000000e+00
1.762640e+03		1.562500e-02
1.772691e+03		3.125000e-02
1.772742e+03		4.687500e-02
1.772794e+03		6.250000e-02
1.772845e+03		7.812500e-02
1.772896e+03		9.375000e-02
1.772947e+03		1.093750e-01
1.772998e+03		1.250000e-01
1.773050e+03		1.406250e-01
1.773101e+03		1.562500e-01
1.773152e+03		1.718750e-01
1.773203e+03		1.875000e-01
1.773254e+03		2.031250e-01
1.773306e+03		2.187500e-01
1.773357e+03		2.343750e-01
1.773408e+03		2.500000e-01
1.773459e+03		2.656250e-01
1.773510e+03		2.812500e-01
1.773562e+03		2.968750e-01
1.773613e+03		3.125000e-01
1.773664e+03		3.281250e-01
1.773715e+03		3.437500e-01
1.773766e+03		3.593750e-01
1.773818e+03		3.750000e-01
1.773869e+03		3.906250e-01
1.773920e+03		4.062500e-01
1.773971e+03		4.218750e-01
1.774022e+03		4.375000e-01
1.774074e+03		4.218750e-01
1.774074e+03		4.375000e-01
1.784874e+03		4.218750e-01
1.785674e+03		4.062500e-01
1.786474e+03		3.906250e-01
1.787274e+03		3.750000e-01
1.788074e+03		3.593750e-01
1.788874e+03		3.437500e-01
1.789674e+03		3.281250e-01
1.790474e+03		3.125000e-01
1.791274e+03		2.968750e-01
1.792074e+03		2.812500e-01
1.792874e+03		2.656250e-01
1.793674e+03		2.500000e-01
1.794474e+03		2.343750e-01
1.795274e+03		2.187500e-01
1.796074e+03		2.031250e-01
1.796874e+03		1.875000e-01
1.797674e+03		1.718750e-01
1.798474e+03		1.562500e-01
1.799274e+03		1.406250e-01
1.800074e+03		1.250000e-01
1.800874e+03		1.093750e-01
1.801674e+03		9.375000e-02
1.802474e+03		7.812500e-02
1.803274e+03		6.250000e-02
1.804074e+03		4.687500e-02
1.804874e+03		3.125000e-02
1.805674e+03		1.562500e-02
1.806474e+03		0.000000e+00
1.827325e+03		1.562500e-02
1.837376e+03		3.125000e-02
1.837427e+03		4.687500e-02
1.837478e+03		6.250000e-02
1.837530e+03		7.812500e-02
1.837581e+03		9.375000e-02
1.837632e+03		1.093750e-01
1.837683e+03		1.250000e-01
1.837734e+03		1.406250e-01
1.837786e+03		1.562500e-01
1.837837e+03		1.718750e-01
1.837888e+03		1.875000e-01
1.837939e+03		2.031250e-01
1.837990e+03		2.187500e-01
1.838042e+03		2.343750e-01
1.838093e+03		2.500000e-01
1.838144e+03		2.656250e-01
1.838195e+03		2.812500e-01
1.838246e+03		2.968750e-01
1.838298e+03		3.125000e-01
1.838349e+03		3.281250e-01
1.838400e+03		3.437500e-01
1.838451e+03		3.593750e-01
1.838502e+03		3.750000e-01
1.838554e+03		3.906250e-01
1.838605e+03		4.062500e-01
1.838656e+03		4.218750e-01
1.838707e+03		4.375000e-01
1.838758e+03		4.218750e-01
1.838758e+03		4.375000e-01
1.849558e+03		4.218750e-01
1.850358e+03		4.062500e-01
1.851158e+03		3.906250e-01
1.851958e+03		3.750000e-01
1.852758e+03		3.593750e-01
1.853558e+03		3.437500e-01
1.854358e+03		3.281250e-01
1.855158e+03		3.125000e-01
1.855958e+03		2.968750e-01
1.856758e+03		2.812500e-01
1.857558e+03		2.656250e-01
1.858358e+03		2.500000e-01
1.859158e+03		2.343750e-01
1.859958e+03		2.187500e-01
1.860758e+03		2.031250e-01
1.861558e+03		1.875000e-01
1.862358e+03		1.718750e-01
1.863158e+03		1.562500e-01
1.863958e+03		1.406250e-01
1.864758e+03		1.250000e-01
1.865558e+03		1.093750e-01
1.866358e+03		9.375000e-02
1.867158e+03		7.812500e-02
1.867958e+03		6.250000e-02
1.868758e+03		4.687500e-02
1.869558e+03		3.125000e-02
1.870358e+03		1.562500e-02
1.871158e+03		0.000000e+00
1.892010e+03		1.562500e-02
1.902061e+03		3.125000e-02
1.902112e+03		4.687500e-02
1.902163e+03		6.250000e-02
1.902214e+03		7.812500e-02
1.902266e+03		9.375000e-02
1.902317e+03		1.093750e-01
1.902368e+03		1.250000e-01
1.902419e+03		1.406250e-01
1.902470e+03		1.562500e-01
1.902522e+03		1.718750e-01
1.902573e+03		1.875000e-01
1.902624e+03		2.031250e-01
1.902675e+03		2.187500e-01
1.902726e+03		2.343750e-01
1.902778e+03		2.500000e-01
1.902829e+03		2.656250e-01
1.902880e+03		2.812500e-01
1.902931e+03		2.968750e-01
1.902982e+03		3.125000e-01
1.903034e+03		3.281250e-01
1.903085e+03		3.437500e-01
1.903136e+03		3.593750e-01
1.903187e+03		3.750000e-01
1.903238e+03		3.906250e-01
1.903290e+03		4.062500e-01
1.903341e+03		4.218750e-01
1.903392e+03		4.375000e-01
1.903443e+03		4.218750e-01
1.903443e+03		4.375000e-01
1.914243e+03		4.218750e-01
1.915043e+03		4.062500e-01
1.915843e+03		3.906250e-01
1.916643e+03		3.750000e-01
1.917443e+03		3.593750e-01
1.918243e+03		3.437500e-01
1.919043e+03		3.281250e-01
1.919843e+03		3.125000e-01
1.920643e+03		2.968750e-01
1.921443e+03		2.812500e-01
1.922243e+03		2.656250e-01
1.923043e+03		2.500000e-01
1.923843e+03		2.343750e-01
1.924643e+03		2.187500e-01
1.925443e+03		2.031250e-01
1.926243e+03		1.875000e-01
1.927043e+03		1.718750e-01
1.927843e+03		1.562500e-01
1.928643e+03		1.406250e-01
1.929443e+03		1.250000e-01
1.930243e+03		1.093750e-01
1.931043e+03		9.375000e-02
1.931843e+03		7.812500e-02
1.932643e+03		6.250000e-02
1.933443e+03		4.687500e-02
1.934243e+03		3.125000e-02
1.935043e+03		1.562500e-02
1.935843e+03		0.000000e+00
1.956694e+03		1.562500e-02
1.966746e+03		3.125000e-02
1.966797e+03		4.687500e-02
1.966848e+03		6.250000e-02
1.966899e+03		7.812500e-02
1.966950e+03		9.375000e-02
1.967002e+03		1.093750e-01
1.967053e+03		1.250000e-01
1.967104e+03		1.406250e-01
1.967155e+03		1.562500e-01
1.967206e+03		1.718750e-01
1.967258e+03		1.875000e-01
1.967309e+03		2.031250e-01
1.967360e+03		2.187500e-01
1.967411e+03		2.343750e-01
1.967462e+03		2.500000e-01
1.967514e+03		2.656250e-01
1.967565e+03		2.812500e-01
1.967616e+03		2.968750e-01
1.967667e+03		3.125000e-01
1.967718e+03		3.281250e-01
1.967770e+03		3.437500e-01
1.967821e+03		3.593750e-01
1.967872e+03		3.750000e-01
1.967923e+03		3.906250e-01
1.967974e+03		4.062500e-01
1.968026e+03		4.218750e-01
1.968077e+03		4.375000e-01
1.968128e+03		4.218750e-01
1.968128e+03		4.375000e-01
1.978928e+03		4.218750e-01
1.979728e+03		4.062500e-01
1.980528e+03		3.906250e-01
1.981328e+03		3.750000e-01
1.982128e+03		3.593750e-01
1.982928e+03		3.437500e-01
1.983728e+03		3.281250e-01
1.984528e+03		3.125000e-01
1.985328e+03		2.968750e-01
1.986128e+03		2.812500e-01
1.986928e+03		2.656250e-01
1.987728e+03		2.500000e-01
1.988528e+03		2.343750e-01
1.989328e+03		2.187500e-01
1.990128e+03		2.031250e-01
1.990928e+03		1.875000e-01
1.991728e+03		1.718750e-01
1.992528e+03		1.562500e-01
1.993328e+03		1.406250e-01
1.994128e+03		1.250000e-01
1.994928e+03		1.093750e-01
1.995728e+03		9.375000e-02
1.996528e+03		7.812500e-02
1.997328e+03		6.250000e-02
1.998128e+03		4.687500e-02
1.998928e+03		3.125000e-02
1.999728e+03		1.562500e-02
2.000528e+03		0.000000e+00
2.021379e+03		1.562500e-02
2.031430e+03		3.125000e-02
2.031482e+03		4.687500e-02
2.031533e+03		6.250000e-02
2.031584e+03		7.812500e-02
2.031635e+03		9.375000e-02
2.031686e+03		1.093750e-01
2.031738e+03		1.250000e-01
2.031789e+03		1.406250e-01
2.031840e+03		1.562500e-01
2.031891e+03		1.718750e-01
2.031942e+03		1.875000e-01
2.031994e+03		2.031250e-01
2.032045e+03		2.187500e-01
2.032096e+03		2.343750e-01
2.032147e+03		2.500000e-01
2.032198e+03		2.656250e-01
2.032250e+03		2.812500e-01
2.032301e+03		2.968750e-01
2.032352e+03		3.125000e-01
2.032403e+03		3.281250e-01
2.032454e+03		3.437500e-01
2.032506e+03		3.593750e-01
2.032557e+03		3.750000e-01
2.032608e+03		3.906250e-01
2.032659e+03		4.062500e-01
2.032710e+03		4.218750e-01
2.032762e+03		4.375000e-01
2.032813e+03		4.218750e-01
2.032813e+03		4.375000e-01
2.043613e+03		4.218750e-01
2.044413e+03		4.062500e-01
2.045213e+03		3.906250e-01
2.046013e+03		3.750000e-01
2.046813e+03		3.593750e-01
2.047613e+03		3.437500e-01
2.048413e+03		3.281250e-01
2.049213e+03		3.125000e-01
2.050013e+03		2.968750e-01
2.050813e+03		2.812500e-01
2.051613e+03		2.656250e-01
2.052413e+03		2.500000e-01
2.053213e+03		2.343750e-01
2.054013e+03		2.187500e-01
2.054813e+03		2.031250e-01
2.055613e+03		1.875000e-01
2.056413e+03		1.718750e-01
2.057213e+03		1.562500e-01
2.058013e+03		1.406250e-01
2.058813e+03		1.250000e-01
2.059613e+03		1.093750e-01
2.060413e+03		9.375000e-02
2.061213e+03		7.812500e-02
2.062013e+03		6.250000e-02
2.062813e+03		4.687500e-02
2.063613e+03		3.125000e-02
2.064413e+03		1.562500e-02
2.065213e+03		0.000000e+00
2.086064e+03		1.562500e-02
2.096115e+03		3.125000e-02
2.096166e+03		4.687500e-02
2.096218e+03		6.250000e-02
2.096269e+03		7.812500e-02
2.096320e+03		9.375000e-02
2.096371e+03		1.093750e-01
2.096422e+03		1.250000e-01
2.096474e+03		1.406250e-01
2.096525e+03		1.562500e-01
2.096576e+03		1.718750e-01
2.096627e+03		1.875000e-01
2.096678e+03		2.031250e-01
2.096730e+03		2.187500e-01
2.096781e+03		2.343750e-01
2.096832e+03		2.500000e-01
2.096883e+03		2.656250e-01
2.096934e+03		2.812500e-01
2.096986e+03		2.968750e-01
2.097037e+03		3.125000e-01
2.097088e+03		3.281250e-01
2.097139e+03		3.437500e-01
2.097190e+03		3.593750e-01
2.097242e+03		3.750000e-01
2.097293e+03		3.906250e-01
2.097344e+03		4.062500e-01
2.097395e+03		4.218750e-01
2.097446e+03		4.375000e-01
2.097498e+03		4.218750e-01
2.097498e+03		4.375000e-01
2.108298e+03		4.218750e-01
2.109098e+03		4.062500e-01
2.109898e+03		3.906250e-01
2.110698e+03		3.750000e-01
2.111498e+03		3.593750e-01
2.112298e+03		3.437500e-01
2.113098e+03		3.281250e-01
2.113898e+03		3.125000e-01
2.114698e+03		2.968750e-01
2.115498e+03		2.812500e-01
2.116298e+03		2.656250e-01
2.117098e+03		2.500000e-01
2.117898e+03		2.343750e-01
2.118698e+03		2.187500e-01
2.119498e+03		2.031250e-01
2.120298e+03		1.875000e-01
2.121098e+03		1.718750e-01
2.121898e+03		1.562500e-01
2.122698e+03		1.406250e-01
2.123498e+03		1.250000e-01
2.124298e+03		1.093750e-01
2.125098e+03		9.375000e-02
2.125898e+03		7.812500e-02
2.126698e+03		6.250000e-02
2.127498e+03		4.687500e-02
2.128298e+03		3.125000e-02
2.129098e+03		1.562500e-02
2.129898e+03		0.000000e+00
2.150749e+03		1.562500e-02
2.160800e+03		3.125000e-02
2.160851e+03		4.687500e-02
2.160902e+03		6.250000e-02
2.160954e+03		7.812500e-02
2.161005e+03		9.375000e-02
2.161056e+03		1.093750e-01
2.161107e+03		1.250000e-01
2.161158e+03		1.406250e-01
2.161210e+03		1.562500e-01
2.161261e+03		1.718750e-01
2.161312e+03		1.875000e-01
2.161363e+03		2.031250e-01
2.161414e+03		2.187500e-01
2.161466e+03		2.343750e-01
2.161517e+03		2.500000e-01
2.161568e+03		2.656250e-01
2.161619e+03		2.812500e-01
2.161670e+03		2.968750e-01
2.161722e+03		3.125000e-01
2.161773e+03		3.281250e-01
2.161824e+03		3.437500e-01
2.161875e+03		3.593750e-01
2.161926e+03		3.750000e-01
2.161978e+03		3.906250e-01
2.162029e+03		4.062500e-01
2.162080e+03		4.218750e-01
2.162131e+03		4.375000e-01
2.162182e+03		4.218750e-01
2.162182e+03		4.375000e-01
2.172982e+03		4.218750e-01
2.173782e+03		4.062500e-01
2.174582e+03		3.906250e-01
2.175382e+03		3.750000e-01
2.176182e+03		3.593750e-01
2.176982e+03		3.437500e-01
2.177782e+03		3.281250e-01
2.178582e+03		3.125000e-01
2.179382e+03		2.968750e-01
2.180182e+03		2.812500e-01
2.180982e+03		2.656250e-01
2.181782e+03		2.500000e-01
2.182582e+03		2.343750e-01
2.183382e+03		2.187500e-01
2.184182e+03		2.031250e-01
2.184982e+03		1.875000e-01
2.185782e+03		1.718750e-01
2.186582e+03		1.562500e-01
2.187382e+03		1.406250e-01
2.188182e+03		1.250000e-01
2.188982e+03		1.093750e-01
2.189782e+03		9.375000e-02
2.190582e+03		7.812500e-02
2.191382e+03		6.250000e-02
2.192182e+03		4.687500e-02
2.192982e+03		3.125000e-02
2.193782e+03		1.562500e-02
2.194582e+03		0.000000e+00
2.215434e+03		1.562500e-02
2.225485e+03		3.125000e-02
2.225536e+03		4.687500e-02
2.225587e+03		6.250000e-02
2.225638e+03		7.812500e-02
2.225690e+03		9.375000e-02
2.225741e+03		1.093750e-01
2.225792e+03		1.250000e-01
2.225843e+03		1.406250e-01
2.225894e+03		1.562500e-01
2.225946e+03		1.718750e-01
2.225997e+03		1.875000e-01
