time		value
5.505830e+03		1.000000e-03
5.515882e+03		-6.938894e-18
5.536733e+03		1.000000e-03
5.547533e+03		2.000000e-03
5.548333e+03		3.000000e-03
5.549133e+03		2.000000e-03
5.549133e+03		3.000000e-03
5.559184e+03		2.000000e-03
5.559235e+03		1.000000e-03
5.559286e+03		-6.938894e-18
5.580138e+03		1.000000e-03
5.590938e+03		2.000000e-03
5.591738e+03		3.000000e-03
5.592538e+03		4.000000e-03
5.593338e+03		5.000000e-03
5.594138e+03		6.000000e-03
5.594938e+03		7.000000e-03
5.595738e+03		6.000000e-03
5.595738e+03		7.000000e-03
5.605789e+03		6.000000e-03
5.605840e+03		5.000000e-03
5.605891e+03		4.000000e-03
5.605942e+03		3.000000e-03
5.605994e+03		2.000000e-03
5.606045e+03		1.000000e-03
5.606096e+03		-6.938894e-18
5.626947e+03		1.000000e-03
5.637747e+03		2.000000e-03
5.638547e+03		3.000000e-03
5.639347e+03		4.000000e-03
5.640147e+03		5.000000e-03
5.640947e+03		6.000000e-03
5.641747e+03		7.000000e-03
5.642547e+03		8.000000e-03
5.643347e+03		9.000000e-03
5.644147e+03		1.000000e-02
5.644947e+03		1.100000e-02
5.645747e+03		1.200000e-02
5.646547e+03		1.300000e-02
5.647347e+03		1.400000e-02
5.648147e+03		1.500000e-02
5.648947e+03		1.400000e-02
5.648947e+03		1.500000e-02
5.658998e+03		1.400000e-02
5.659050e+03		1.300000e-02
5.659101e+03		1.200000e-02
5.659152e+03		1.100000e-02
5.659203e+03		1.000000e-02
5.659254e+03		9.000000e-03
5.659306e+03		8.000000e-03
5.659357e+03		7.000000e-03
5.659408e+03		6.000000e-03
5.659459e+03		5.000000e-03
5.659510e+03		4.000000e-03
5.659562e+03		3.000000e-03
5.659613e+03		2.000000e-03
5.659664e+03		1.000000e-03
5.659715e+03		-6.938894e-18
5.680566e+03		1.000000e-03
5.691366e+03		2.000000e-03
5.692166e+03		3.000000e-03
5.692966e+03		4.000000e-03
5.693766e+03		5.000000e-03
5.694566e+03		6.000000e-03
5.695366e+03		7.000000e-03
5.696166e+03		8.000000e-03
5.696966e+03		9.000000e-03
5.697766e+03		1.000000e-02
5.698566e+03		1.100000e-02
5.699366e+03		1.200000e-02
5.700166e+03		1.300000e-02
5.700966e+03		1.400000e-02
5.701766e+03		1.500000e-02
5.702566e+03		1.600000e-02
5.703366e+03		1.700000e-02
5.704166e+03		1.800000e-02
5.704966e+03		1.900000e-02
5.705766e+03		2.000000e-02
5.706566e+03		2.100000e-02
5.707366e+03		2.200000e-02
5.708166e+03		2.300000e-02
5.708966e+03		2.400000e-02
5.709766e+03		2.500000e-02
5.710566e+03		2.600000e-02
5.711366e+03		2.700000e-02
5.712166e+03		2.800000e-02
5.712966e+03		2.900000e-02
5.713766e+03		3.000000e-02
5.714566e+03		3.100000e-02
5.715366e+03		3.000000e-02
5.715366e+03		3.100000e-02
5.725418e+03		3.000000e-02
5.725469e+03		2.900000e-02
5.725520e+03		2.800000e-02
5.725571e+03		2.700000e-02
5.725622e+03		2.600000e-02
5.725674e+03		2.500000e-02
5.725725e+03		2.400000e-02
5.725776e+03		2.300000e-02
5.725827e+03		2.200000e-02
5.725878e+03		2.100000e-02
5.725930e+03		2.000000e-02
5.725981e+03		1.900000e-02
5.726032e+03		1.800000e-02
5.726083e+03		1.700000e-02
5.726134e+03		1.600000e-02
5.726186e+03		1.500000e-02
5.726237e+03		1.400000e-02
5.726288e+03		1.300000e-02
5.726339e+03		1.200000e-02
5.726390e+03		1.100000e-02
5.726442e+03		1.000000e-02
5.726493e+03		9.000000e-03
5.726544e+03		8.000000e-03
5.726595e+03		7.000000e-03
5.726646e+03		6.000000e-03
5.726698e+03		5.000000e-03
5.726749e+03		4.000000e-03
5.726800e+03		3.000000e-03
5.726851e+03		2.000000e-03
5.726902e+03		1.000000e-03
5.726954e+03		-6.938894e-18
5.747805e+03		1.000000e-03
5.758605e+03		2.000000e-03
5.759405e+03		3.000000e-03
5.760205e+03		4.000000e-03
5.761005e+03		5.000000e-03
5.761805e+03		6.000000e-03
5.762605e+03		7.000000e-03
5.763405e+03		8.000000e-03
5.764205e+03		9.000000e-03
5.765005e+03		1.000000e-02
5.765805e+03		1.100000e-02
5.766605e+03		1.200000e-02
5.767405e+03		1.300000e-02
5.768205e+03		1.400000e-02
5.769005e+03		1.500000e-02
5.769805e+03		1.600000e-02
5.770605e+03		1.700000e-02
5.771405e+03		1.800000e-02
5.772205e+03		1.900000e-02
5.773005e+03		2.000000e-02
5.773805e+03		2.100000e-02
5.774605e+03		2.200000e-02
5.775405e+03		2.300000e-02
5.776205e+03		2.400000e-02
5.777005e+03		2.500000e-02
5.777805e+03		2.600000e-02
5.778605e+03		2.700000e-02
5.779405e+03		2.800000e-02
5.780205e+03		2.900000e-02
5.781005e+03		3.000000e-02
5.781805e+03		3.100000e-02
5.782605e+03		3.200000e-02
5.783405e+03		3.300000e-02
5.784205e+03		3.400000e-02
5.785005e+03		3.500000e-02
5.785805e+03		3.600000e-02
5.786605e+03		3.700000e-02
5.787405e+03		3.800000e-02
5.788205e+03		3.900000e-02
5.789005e+03		4.000000e-02
5.789805e+03		4.100000e-02
5.790605e+03		4.200000e-02
5.791405e+03		4.300000e-02
5.792205e+03		4.400000e-02
5.793005e+03		4.500000e-02
5.793805e+03		4.600000e-02
5.794605e+03		4.700000e-02
5.795405e+03		4.800000e-02
5.796205e+03		4.900000e-02
5.797005e+03		5.000000e-02
5.797805e+03		5.100000e-02
5.798605e+03		5.200000e-02
5.799405e+03		5.300000e-02
5.800205e+03		5.400000e-02
5.801005e+03		5.500000e-02
5.801805e+03		5.600000e-02
5.802605e+03		5.700000e-02
5.803405e+03		5.800000e-02
5.804205e+03		5.900000e-02
5.805005e+03		6.000000e-02
5.805805e+03		6.100000e-02
5.806605e+03		6.200000e-02
5.807405e+03		6.100000e-02
5.807405e+03		6.200000e-02
5.817456e+03		6.100000e-02
5.817507e+03		6.000000e-02
5.817558e+03		5.900000e-02
5.817610e+03		5.800000e-02
5.817661e+03		5.700000e-02
5.817712e+03		5.600000e-02
5.817763e+03		5.500000e-02
5.817814e+03		5.400000e-02
5.817866e+03		5.300000e-02
5.817917e+03		5.200000e-02
5.817968e+03		5.100000e-02
5.818019e+03		5.000000e-02
5.818070e+03		4.900000e-02
5.818122e+03		4.800000e-02
5.818173e+03		4.700000e-02
5.818224e+03		4.600000e-02
5.818275e+03		4.500000e-02
5.818326e+03		4.400000e-02
5.818378e+03		4.300000e-02
5.818429e+03		4.200000e-02
5.818480e+03		4.100000e-02
5.818531e+03		4.000000e-02
5.818582e+03		3.900000e-02
5.818634e+03		3.800000e-02
5.818685e+03		3.700000e-02
5.818736e+03		3.600000e-02
5.818787e+03		3.500000e-02
5.818838e+03		3.400000e-02
5.818890e+03		3.300000e-02
5.818941e+03		3.200000e-02
5.818992e+03		3.100000e-02
5.819043e+03		3.000000e-02
5.819094e+03		2.900000e-02
5.819146e+03		2.800000e-02
5.819197e+03		2.700000e-02
5.819248e+03		2.600000e-02
5.819299e+03		2.500000e-02
5.819350e+03		2.400000e-02
5.819402e+03		2.300000e-02
5.819453e+03		2.200000e-02
5.819504e+03		2.100000e-02
5.819555e+03		2.000000e-02
5.819606e+03		1.900000e-02
5.819658e+03		1.800000e-02
5.819709e+03		1.700000e-02
5.819760e+03		1.600000e-02
5.819811e+03		1.500000e-02
5.819862e+03		1.400000e-02
5.819914e+03		1.300000e-02
5.819965e+03		1.200000e-02
5.820016e+03		1.100000e-02
5.820067e+03		1.000000e-02
5.820118e+03		9.000000e-03
5.820170e+03		8.000000e-03
5.820221e+03		7.000000e-03
5.820272e+03		6.000000e-03
5.820323e+03		5.000000e-03
5.820374e+03		4.000000e-03
5.820426e+03		3.000000e-03
5.820477e+03		2.000000e-03
5.820528e+03		1.000000e-03
5.820579e+03		-6.938894e-18
5.841430e+03		1.000000e-03
5.852230e+03		2.000000e-03
5.853030e+03		3.000000e-03
5.853830e+03		4.000000e-03
5.854630e+03		5.000000e-03
5.855430e+03		6.000000e-03
5.856230e+03		7.000000e-03
5.857030e+03		8.000000e-03
5.857830e+03		9.000000e-03
5.858630e+03		1.000000e-02
5.859430e+03		1.100000e-02
5.860230e+03		1.200000e-02
5.861030e+03		1.300000e-02
5.861830e+03		1.400000e-02
5.862630e+03		1.500000e-02
5.863430e+03		1.600000e-02
5.864230e+03		1.700000e-02
5.865030e+03		1.800000e-02
5.865830e+03		1.900000e-02
5.866630e+03		2.000000e-02
